app_name,release_year,item_id,developer,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing
Wildlife park 2 - crazy zoo,2007,306480,B-alive gmbh,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Wildlife park 2 - fantasy,2013,307990,B-alive gmbh,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Wildlife park 2 - dino world,2012,307930,B-alive gmbh,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Wildlife park 2 - farm world,2010,307920,B-alive gmbh,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Wildlife park 2 - horses,2007,307770,B-alive gmbh,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Pixel hunter,2014,313040,Lemondo entertainment,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wildlife park 2 - kitz (fawn),2011,306180,B-alive gmbh,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
Wildlife park 2 - marine world,2007,307900,B-alive gmbh,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Wildlife park 2 - domestic animals,2012,308300,B-alive gmbh,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Point perfect,2014,303840,Highcastle studios,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Heileen 3: new horizons,2012,305490,Winter wolves,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Heileen 3 bonus content,2014,307500,Winter wolves,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Detective case and clown bot in: murder in the hotel lisbon,2014,297290,Nerd monkeys®,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pressured,2014,292620,Paul marrable,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hero siege - the karp of doom (digital collector's edition),2014,312290,"Elias viglione,jussi kukkonen",1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Toxic bunny hd,2014,305010,Celestial games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The cameron files: the secret at loch ness,2001,302170,Microids,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghostship aftermath,2014,280890,Shauntwilliams,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lantern forge,2014,314380,Hearthfire studios,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Undead overlord,2014,291370,Jumpcore productions,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Obludia,2014,314290,Fobti interactive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Time of fury,2014,303910,Wastelands interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Smugglers 5 dlc: the smugglers guild,2014,314400,Niels bauer games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
Blade symphony original soundtrack,2014,301600,"Tom stoffel,puny human",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ar-k,2014,269890,Gato salvaje s.l.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sokobond,2014,290260,"Alan hazelden,harry lee",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data hacker: initiation,2014,311860,New reality games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
My ex-boyfriend the space tyrant,2014,312970,Up multimedia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freedom planet,2014,248310,Galaxytrail,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dark souls™ ii crown of the sunken king,2014,271942,"Fromsoftware, inc",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dungeon defenders eternity,2014,302270,Nom nom games,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Nicole bonus content,2014,309940,Winter wolves,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dark horizons: mechanized corps,2014,266470,"Max gaming technologies, llc",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Influent dlc - pусский [learn russian],2014,297840,Rob howland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Dark souls™ ii - season pass,2014,284450,"Fromsoftware, inc",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Velvet sundown,2014,307290,Tribe studios,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Grid autosport - best of british pack,2014,289020,"Codemasters racing,feral interactive (mac),feral interactive (linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Third eye crime,2014,301420,Moonshot games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Grid autosport - premium garage pack,2014,282092,"Codemasters racing,feral interactive (mac),feral interactive (linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Machines at war 3,2014,303860,Isotope 244 llc,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Coh 2 - us forces commander: rifle company,2014,297512,Relic entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Coh 2 - okw commander: elite armor doctrine,2014,297513,Relic entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Coh 2 - us forces commander: recon support company,2014,297510,Relic entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Coh 2 - us forces commander: mechanized company,2014,297511,Relic entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Coh 2 - okw commander: fortifications doctrine,2014,297515,Relic entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Defiance: vbi ultimate pack,2014,304082,"Trion worlds, inc.",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Commander: the great war,2012,312350,The lordz games studio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Vertical drop heroes hd,2014,311480,Nerdook productions,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The room,2014,288160,Fireproof games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Proxy blade zero,2014,313980,Dragonsix,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rodina,2014,314230,Elliptic games,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Trials fusion - riders of the rustlands,2014,311550,"Redlynx, in collaboration with  ubisoft shanghai, ubisoft kiev",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The legend of heroes: trails in the sky,2014,251150,Nihon falcom,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Time mysteries 2: the ancient spectres,2011,313650,Artifex mundi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Call of duty®: ghosts - bling character pack,2014,309872,Infinity ward,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Top hat,2014,315940,N94games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Guns and robots - starter pack,2014,316710,Masthead studios ltd,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
Crazy plant shop,2014,292200,Filament games,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
The tower,2015,310870,Narrow monolith,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Jet gunner,2014,314250,Sinclair strange,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The expendabros,2014,312990,Free lives,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Sacred 3,2014,247950,Keen games,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Grid autosport - coupé style pack,2014,289021,"Codemasters racing,feral interactive (mac),feral interactive (linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The counting kingdom,2014,302750,Little worlds interactive,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Road not taken,2014,293740,Spry fox llc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Orbital gear,2014,298520,Night node,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Ultra street fighter® iv digital upgrade,2014,301660,Capcom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graviteam tactics: shilovo 1942,2014,313280,Graviteam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cricket captain 2014,2014,307980,Childish things,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dcs: f-86f sabre,2014,306240,Belsimtek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The terminal 2,2014,313620,Framelinenetwork kft.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Gamersgomakers,2014,314320,Gnifrebel games ug,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Echelon: wind warriors,2004,311100,Madia entertainment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
War on folvos,2006,317380,Lonely troops,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Victory at sea,2014,298480,Evil twin artworks,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Frontline : road to moscow,2014,306620,88mm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Psichodelya,2014,301680,Ennoble studios,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wyv and keep: the temple of the lost idol,2014,263960,A jolly corpse,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Train simulator: liverpool-manchester route add-on,2014,258653,Dovetail games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Another perspective,2014,305920,Shaunjs,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Morphopolis,2014,314020,"Dan  walters,ceri williams",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Train simulator: br regional railways class 101 dmu add-on,2014,277736,Dovetail games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sniper elite 3 - eastern front weapons pack,2014,305186,Rebellion,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mega coin squad,2014,312510,Big pixel studios,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Aritana and the harpy's feather,2014,314360,Duaik entretenimento,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Heavy fire: afghanistan,2014,305980,Teyon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kick-ass 2,2014,304170,Freedom factory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divine souls f2p mmo,2014,300040,Gameprix,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
Platypus ii,2007,319180,Idigicon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Advanced tactics gold,2011,310390,Vr designs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Platypus,2004,307340,Idigicon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nux,2006,307350,Idigicon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stonerid,2013,315920,Enitvare,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dw8xlce - new stage & camp symbol pack,2014,316867,"Koei tecmo games co., ltd.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dw8xlce - weapon system & upgrade pack,2014,316864,"Koei tecmo games co., ltd.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dw8xlce - weapon system pack,2014,316865,"Koei tecmo games co., ltd.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dw8xlce - new stage & animal pack,2014,316866,"Koei tecmo games co., ltd.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dw8xlce - original costume pack,2014,316863,"Koei tecmo games co., ltd.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sniper elite 3 - save churchill part 2: belly of the beast,2014,312690,Rebellion,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heroes & legends: conquerors of kolhar,2014,306950,Cuve games,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Guacamelee! super turbo championship edition,2014,275390,Drinkbox studios,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jamsouls,2014,314460,Chromatic dream,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Max gentlemen,2014,257710,The men who wear many hats,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Shadowgate (2014),2014,294440,Zojoi,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Taxi,2014,315550,Excalibur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Dusk 12,2009,317970,Orion games,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commando jack,2014,299260,Colossal games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Curse: the eye of isis,2003,302210,Asylum entertainment,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cubesis,2014,318440,Wonderful tree studio,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Deep under the sky,2014,315650,"Richmakegame,colin northway",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Super time force ultra,2014,250700,Capybara games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Amerzone: the explorer’s legacy,2001,302190,Microids,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The journey down: chapter two,2014,262850,Skygoblin,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Biglands: a game made by kids,2014,316740,Gammalateral,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Super time force ultra - soundtrack,2014,317350,"Capybara games,6955",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Metro 2033 redux,2014,286690,4a games,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metro: last light redux,2014,287390,4a games,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
See no evil,2014,313830,Gabriel priske,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Dark souls™ ii crown of the old iron king,2014,271943,"Fromsoftware, inc",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lichdom: battlemage,2014,261760,Xaviant,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Airship dragoon,2014,308380,Yorkshirerifles,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Grid autosport - sprint pack,2014,289022,"Codemasters racing,feral interactive (mac),feral interactive (linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Trainz trouble,2014,319300,N3v games,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train town,2014,320110,N3v games,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Appointment with fear,2014,316140,Tin man games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nobunaga's ambition: souzou - scenario tenkafubu,2014,297880,"Koei tecmo games co., ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zombie driver hd brutal car skins,2014,301900,Exor studios,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bird assassin,2011,312010,Social loner studios,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monkey tales games,2014,320020,Larian studios,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Draconian wars,2014,296590,Kardfy studios,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
How to survive,2013,250400,Eko software,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Awesomenauts - leon legionnaire skin,2014,319820,Ronimo games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Awesomenauts - jotunn skølldir skin,2014,319821,Ronimo games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Awesomenauts - grim genji skin,2014,306890,Ronimo games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Choice of the deathless,2013,318310,Choice of games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
God factory: wingmen,2014,262750,Nine dots studio,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Power-up,2014,312640,Psychotic psoftware,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Millennium 3 - cry wolf,2014,298830,Aldorlea games,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Dragons and titans - titan pass,2014,284500,Wyrmbyte,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Train simulator: norfolk southern dash8-40c loco add-on,2014,277732,Dovetail games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Omsi 2 add-on hamburg,2014,313430,"Darius bode,barbara bode",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Talisman - character pack #8 - apprentice mage,2014,267774,Nomad games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Dwelvers,2014,276870,Rasmus ljunggren,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
One day for ched,2014,321030,Bs1 &amp; bsl team,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Time mysteries 3: the final enigma,2013,319320,Artifex mundi,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The flying dutchman,2014,321600,Snack games,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fable anniversary - heroes and villains content pack,2014,315151,Lionhead studios,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fable anniversary,2014,288470,Lionhead studios,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fable anniversary - scythe content pack,2014,315150,Lionhead studios,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lords of the black sun,2014,246940,Arkavi studios,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Planetarian ~the reverie of a little planet~,2004,316720,Visualarts/key,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob jones and the bigfoot mystery : episode 1,2014,264400,Lucid games ltd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The collider,2014,319550,Shortbreak studios s.c.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Great permutator,2014,319270,Ripatti software,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Color symphony,2014,317410,Remimory,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Shadowcrypt,2014,316810,One-bit punch,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Reprisal universe,2014,319560,Electrolyte,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Naruto shippuden: ultimate ninja storm revolution - dlc4 jinchuriki costume pack 1,2014,301893,"Cyberconnect2 co., ltd.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naruto shippuden: ultimate ninja storm revolution - dlc5 jinchuriki costume pack 2,2014,301894,"Cyberconnect2 co., ltd.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naruto shippuden: ultimate ninja storm revolution,2014,272510,"Cyberconnect2 co., ltd.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hero of many,2014,297370,Trickster arts,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Near impact,2014,320410,Sonalysts combat simulations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pacific liberation force,2007,313190,Team 6 studios,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demonlisher,2011,321610,Brain bombers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My lands: black gem hunting,2014,290730,"Gravvit ltd,forbes  consult ltd",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
My lands: miner’s luck - starter dlc pack,2014,313311,"Gravvit ltd,forbes  consult ltd",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
The waste land,2014,316970,Fledermaus,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
My lands: golden age - premium dlc pack,2014,316500,"Gravvit ltd,forbes consult ltd",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
My lands: miner’s luck - extended dlc pack,2014,316510,"Gravvit ltd,forbes  consult ltd",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
My lands: elf ranger - artifact dlc pack,2014,316541,"Gravvit ltd,forbes  consult ltd",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
My lands: nomad - artifact dlc pack,2014,316540,"Gravvit ltd,forbes  consult ltd",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
My lands: hero courage - extended dlc pack,2014,316530,"Gravvit ltd,forbes  consult ltd",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
My lands: age of prosperity - premium dlc pack,2014,316542,"Gravvit ltd,forbes  consult ltd",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
Endless legend™,2014,289130,Amplitude studios,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Wakfu,2014,215080,Ankama studio,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
Elminage gothic,2014,291960,Starfish-sd inc,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Heavy bullets,2014,297120,Terri vellmann,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Battle of europe,2006,321710,Maus software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro rugby manager 2015,2014,273030,Cyanide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
War operations,2014,316950,Dynamic games,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Age of wonders iii - golden realms expansion,2014,299230,Triumph studios,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Secret of the magic crystals - soundtrack and coloring book,2014,321420,Artery games,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wakfu - magmog pack,2014,323530,Ankama studio,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
Wakfu - excarnus pack,2014,323510,Ankama studio,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
Enola,2014,263520,The domaginarium,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wasteland 2: director's cut,2014,240760,Inxile entertainment,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Cho dengeki stryker all ages version,2014,321190,Overdrive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The last federation - betrayed hope,2014,304480,"Arcen games, llc",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Super chain crusher horizon,2014,262920,"Mindware co.,ltd.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Magicmaker,2014,319250,Tasty stewdios llc,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Bionic heart 2,2013,317290,Winter wolves,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Stronghold crusader 2,2014,232890,Firefly studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Fritz chess 14,2014,276750,Chessbase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jacob jones and the bigfoot mystery : episode 2,2014,308180,Lucid games ltd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deep fritz 14 dlc,2014,318770,Chessbase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ancient space,2014,249190,Creativeforge games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dg2: defense grid 2,2014,221540,Hidden path entertainment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Pier solar and the great architects,2014,286220,Watermelon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sherlock holmes: crimes and punishments,2014,241260,Frogwares,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark souls™ ii crown of the ivory king,2014,271944,"Fromsoftware, inc",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
