user_id,playtime,item_id
Mattjoyce,0,10
76561198058538165,80,3910
Harrymeow,3,240
76561198074441005,1233,4000
A_rab1d_m0use,3849,240
76561198020146723,13,1200
Harrym8,14470,4000
76561198033394656,192,4000
76561198041669674,0,220
76561198093112888,14020,550
Zevlupine,0,10
76561198058405866,13445,4000
Boundsy222,56,240
Havocscrib,265,4000
76561198068595949,4593,105600
Sirhawkington,532,220
76561198060799116,1195,4700
76561198077102914,10,3910
76561197965370768,0,10
Haydenlf,3555,240
Hayjack,9710,4000
76561198121261684,423,4000
76561198050767547,73,220
76561198085560663,4595,4000
76561198061208180,4311,4000
H4zey,96,6060
Hazzarrrh,27,10
Blarghargh,0,10
Hazzapage,10492,4000
Mhazz3,11,240
76561198032352898,259,4000
76561198069789227,2359,240
76561198054891142,816,220
12398uf8jg21390,118,220
Destructonaut,0,220
Headsunworthy,1219,4000
76561198008021472,8254,4000
Jonno_ftw,2669,240
Azuloso,522,4000
76561198044032335,1046,240
Aiyoqb,211,4000
Heckler_tepes,376,300
76561198036068271,602,300
Zemadscientist,9343,240
76561197991827492,1938,220
76561198080727421,78,203140
76561198029591907,19345,4000
Jcraw1999,3451,220
76561198025291541,53,3830
76561198052786944,209,10
76561198194758422,138,220
76561198089497799,219,4000
76561198058562728,1235,4000
7656119812962294,6,300
76561198072902716,623,4000
76561198034089533,1663,240
76561198077664247,12471,4000
76561198077869373,794,4000
76561198060814410,11,10
76561198049670992,1555,4000
76561198072651020,16697,22320
76561198051520830,28343,4000
76561198084755657,16,208090
76561198066114474,207,240
Matsprofile,8550,4000
Hellparade,470,240
Hellraiser23,3962,10
76561198074278130,35,240
Plebatron,2649,70
76561198005031385,0,3920
76561198068510413,134,70
Piggels,183,220
76561198063853354,0,240
Henryya,26661,240
Mattywai,743,17410
Henryhentai,184,240
76561198058230663,566,3830
Umicornbl,1527,4000
Heraldtimes,457,220
76561198027868237,0,4560
76561198021622222,0,2200
76561198077261748,336,220
76561197989837614,126,10
Ze420blazeit,7792,4000
Heroash20,122,240
957528123,289,4000
76561198096562087,133632,4000
76561197995484188,0,220
Herokasperz,1094,4000
Kinghamc,151,70
Bananaman69,344,70
76561198073894906,37,4000
76561198093171723,7393,12200
Herperdederper,1,1520
76561198076203442,75,3820
76561198052711739,2373,4000
76561198033350949,1435,4000
Shroom_,54,220
76561198072612285,192,400
Hex4g,34,4000
Hexeus,1962,240
76561198000727091,4275,240
76561198057522185,5,17460
76561198051149085,306,4000
76561198095534803,6875,105600
Eyrie43,226,70
76561198045675916,81,70
76561198115678004,469,4000
76561198026783871,766,220
76561198087446451,1807,620
Hglo,1813,4000
76561198065449170,1973,4000
76561198078748409,514,4000
Jeffycakes,428,4000
76561198062103239,74,240
Hiddengambit,1645,240
Hiddenkiller7,206,240
76561197971430664,273,220
76561198040878848,273,4000
Outsider,134,300
18228272828,1242,300
76561198093191957,301,550
76561198087874446,5675,4000
76561198029264416,41250,240
Propasy,938,4000
76561198024354149,828,240
Hipachi,0,220
Nerditupfluff,0,220
76561198049268247,757,240
76561197993050978,0,220
76561198003378621,142592,240
Holyguan,6913,4000
76561198071976086,29730,4000
76561198038038186,121,22000
Toshji,115,240
76561198077140920,63,7670
76561198007055615,0,2100
Necrosvenska,1338,240
Uscarrierenterprise,0,70
Jenfy,38,4000
76561198073809425,203,400
76561198007458746,0,1600
76561198044168304,0,13200
76561198067041051,144,9050
Mrawesome99128,501,220
76561197996701683,1484,379720
76561198068266435,4796,4000
76561198048339806,82,23310
76561198053617943,303,240
Jummeh,6979,4000
76561198005778772,3913,10
76561198085881404,4206,240
76561198080165101,81,4000
Holgast,12,1520
Holastickboy,31,10
4knightartorias,1323,4000
76561198089986326,9022,105600
Holty07,550,300
76561198085720506,23131,730
76561198067961594,552,220
Corraninetysix,1,240
76561198061557762,0,50
76561198073499940,673,4000
76561198005280333,391,3920
76561198095241376,13190,12120
76561198046997957,406,23490
76561198023025897,0,240
76561198069668002,4286,4000
Poopgoob,523,220
Jarryd187,28388,10
76561197999260941,191,300
142331415,13,300
76561198079366509,2602,4000
Honkydick,10298,220
76561198048709944,22,1520
76561198080105688,69,240
76561198044127701,29077,4000
Bayu2175,0,4560
76561198095332402,266,4000
76561198044610496,65,220
Zirah,862,4000
Hormone1971,0,10
76561198075621149,2057,4000
76561198070184183,174,220
76561198058917584,538,220
Hosky_,173,240
76561198069071697,21,6250
76561198039947062,3340,4000
76561198090833969,5263,4000
Youwannafuckinggom99,1018,240
Duckcud,76,1200
76561198108038772,0,320
Ag3nt,216,10
Elite_003,0,240
76561198052976331,9,300
Hoytie2003batman,1342,4000
Haloslayer1,14935,4000
76561198049278495,341,4000
Hilman,0,10
Honeybeegames,186,220
Hterrormc,21,240
Hubdubs,223,4000
Deepadeep,7053,4000
76561198010709103,102,70
76561198043497735,10341,240
Kamiyamawashere,81,220
Hueziie,1,620
76561198086732056,409,240
Mokomokoman,218,4000
76561198048742149,389,550
76561198041648531,7,2270
76561198044957702,42,240
Reaper0wns141,1135,240
76561198062167267,2014,220
76561198067786754,3276,4000
76561198070359559,27,240
Dekruz,16,10
Niggerfag,35,3910
76561198072417026,144,240
Duckonthetruck,841,240
76561198074381810,18436,4000
Greenkoala,1505,620
76561198079367990,16092,4000
Kassemzane,104,70
Chaotic_demise,606,2100
76561198039404801,310,7110
29017637452801,18820,4000
76561198046241106,5807,105600
76561198125859026,5461,4000
Omfgabrams,8581,4000
76561198066329954,22845,620
Baileyshao,1074,4000
76561198068768474,97,24740
King_kaulitz,463,4000
76561197996502234,0,4000
Humg12,32194,4000
Nasal69,363,4000
Humpherto,95,220
76561198053851925,723,4000
Bigbootybitches420699,781,240
Piovani,0,22330
76561198064394417,34582,4000
76561198063837746,0,20
76561198075491202,1019,240
Hunterkiller182,136,220
Hunterjager,13,220
76561197974754753,0,10
76561198027304943,69865,4000
Huntsman86,20,4000
Huramai,466,400
Hurly1223,92,4000
76561198038995719,5441,4700
76561198060854630,1928,240
Huskyyt,0,3920
76561197977177509,13,220
76561198044882514,7311,240
76561198009001259,4736,240
Hybot,1258,240
76561198065105486,4039,4000
Hydraxz,511,4000
76561198071963189,888,4000
76561198049868012,38,300
Hydro_2k,136,1510
Maliciousbunny,303,22330
Hydroleks,112,4000
76561198075026842,4574,4000
Hykrai,392,70
76561198076480636,1191,4000
76561198077617706,3747,4000
76561198017854752,78691,240
Moosymoo,18341,4000
Hyperfloydus,333,70
76561198066969630,1129,4000
76561198083468865,0,17470
Hyperjgaming,7878,4000
Jaykaygray,845,2100
Hypertragic_this,394,50
Angusjwh,310,240
Rebound76,4409,240
76561198075065850,9566,4000
76561198060085315,4004,4000
Ace_blitz,111,300
Kuranszo,4309,4000
76561198062440911,674,4000
76561197975513866,0,10
Lioncommingz,9,12200
76561198056719182,1177,240
Ohsotechnicolor,0,70
Lns8ne,287,220
Mist_of_pandaria,70,10
76561198096049645,543,4000
76561198065325994,21688,240
76561198044322071,54,4700
76561198047135310,34156,4000
76561198070147788,2227,4000
76561198064439187,578,4000
76561198063762807,24,240
Lsoerville68,2982,4000
76561198065640356,321,240
Thedoctor1233,22,240
76561198081647729,85,4000
76561198075782353,1566,17390
76561198042451234,6071,4000
76561198080526242,3731,4000
76561198041127177,1214,240
Ju4ndeag,0,620
Guppytko,5569,240
Thintimtam,98,320
Chompbob,0,10
76561198065284243,41,240
_arcadia,24,2400
76561198028583056,2492,240
76561198066525274,870,220
Fartinspartan,56,20
76561198070700359,1136,4000
76561198047247007,4255,4000
Hwantastic,0,17390
Sherlock616,195,13210
Bixopiruleta,4709,4000
Daltonlikespenis,472,240
Foggybannister,3397,240
Ghostbones22,60,240
Zazaki0091,407,4000
76561198119506760,4539,10090
Anjelloism,17418,4000
Quarterflip,1146,240
Officialmuir,16,240
Xletoz,439,220
Thefallen6662,873,4000
76561198095314096,272,220
Mastiffm8,1,220
76561198079687863,252,4000
Peravit,2163,4000
Mandaloretheindominable,280,220
76561198068442781,140,240
76561197989007687,2568,20
Iamgoofball,222,50
76561198068099381,24,17410
Iamsovietrussia,168,220
76561198025505018,50,4000
76561198050498885,3318,240
76561198044007267,877,4000
76561198120726751,11371,4000
76561197979325816,32,10
Jayislol,3245,4000
Hinorei,0,3920
Wingstickmaster777,35,4000
76561198044625090,8952,4000
A-nime,19048,4000
76561198060215100,0,4000
Ice777,0,220
Mricebergmc,220,3320
76561198063004799,132,4000
Officialicekraks,7314,4000
76561198013939867,134,16450
Icephantom,124,4000
76561197972888476,4134,220
76561198073198561,5087,4000
Iceyaz,13600,4000
Lachmarc,183,220
Ichirukii,2997,4000
76561198054608354,837,4000
76561197993494010,828,240
Ireallydontfuckingcare,3,20
76561198080444143,6,10
76561198048784233,13381,4000
76561198071488355,3396,4000
Aisenslayer,125264,4000
76561198080731084,350,4000
Ifrit723,2,220
76561198054132619,337,4000
Alexander2539,46,4760
Igniteau,6,10
76561198006537147,1146,240
Nightwingrocks,1255,4000
76561198081904108,18,240
76561198060473992,66,240
Alimkusing,441,4760
76561198067989394,2457,4000
05041129,37,4000
76561198058865510,2236,240
Spaztickilla,319,10
76561198063513853,0,1250
76561198084357623,889,4000
76561198088224663,1646,240
76561198061864246,5341,4000
Fortas9806,5,240
Baileybaza37,416,4000
76561198092262100,3565,4000
76561198036003127,38,4000
Kgj1303,997,240
Drcripple,762,4000
Valisreallysexy,962,4000
76561198044245052,1104,4000
76561198072489203,11320,240
76561198054630916,483,3320
76561198046661149,51,240
Jj99747,192,1520
76561198073934672,0,240
76561198089083202,4665,4000
Imm4rk5m4n,160,240
Immasianlol,2027,240
76561198101406637,3076,4000
76561198028984146,7194,4000
Otheldo,1123,3920
76561198092221837,554,240
Implodinghaze,1364,4000
76561198049792487,6826,500
76561198062122045,59933,4000
76561198043914322,14898,240
Imsleepy_,0,300
Thegamergumby,1369,4000
Miochandesu,286,4000
76561198057734316,2302,4000
76561198008422754,486,500
76561198093720527,459,17390
Wadxasdas,1912,550
76561198085862370,2990,4000
Indigenoussid,6687,240
Rothynn,556,240
76561198061414151,397,240
Inexistent911,3155,10
76561197993957761,5,300
Guidabp,917,4000
76561198069666936,1843,4700
Squiggleses,7515,4000
76561198106551363,0,46410
76561197987109775,0,10
76561198092437668,1312,105600
Infinitepeace,463,4000
76561198094752240,6450,4000
1nfr33,20,220
Ig_decay,0,220
76561198074861368,1746,240
76561198080765584,469,240
76561198043285900,55,620
76561198015398411,3182,1630
Rubberfingers,0,10
Thenormalvietnamese,1579,4000
Bossetrongaming,1210,70
76561198065755282,612,500
Noobhunting,0,20
76561197996563861,30463,240
76561198045611683,55,4000
76561198081965145,1004,240
Insertnameherere,27,220
76561198061635675,7716,4000
76561198076033931,313,240
Insomniakyoutube,9,10
76561198091472394,34935,240
76561197999549682,3157,240
Instantcoffeehit,0,10
Intellicide,0,3920
Adamkupou,16659,4000
Intensequack,642,240
76561197966878140,7,10
Golffwangg,1348,4000
Demoban,2714,4000
Ie64,7778,4000
76561198078670475,8,20
76561198079654919,1802,4000
Inversenutria7,21111,4000
Invertedbolt,0,320
76561198027719152,1,2780
76561198023467591,0,240
76561198055233787,875,7670
76561198107609787,1308,4000
76561198079229626,11764,105600
76561198072738863,318,320
Quangcaol,29739,4000
Anti_sphere,0,20
Iotlek,0,10
Iqu23,0,1200
Rageblazesc,978,4000
Iraniangoldfish,7016,240
76561198091034264,886,4000
76561198066985093,0,70
Chellyyyyyy,4741,240
76561198066315878,136,4000
76561198117705952,0,11610
Zieba,62,240
76561198078043002,344,6020
76561198077360732,35,50
Venom19031,402,400
76561198045145306,9,240
Irraquatedd,0,240
Irunner,360,220
Antoniogianni1,19,4000
1v1meguy,236,240
76561198058417387,2211,4000
Doweis,8707,4000
Abeed01,1026,4000
Isdonisbest,0,240
76561198070845116,242,2400
Ishrakiyun,0,6910
870711,0,280
Elwnquelegusta2hu,6295,4000
Oversizedgherkin,3052,4000
Theoneandonlyhawaii,96,240
Shucuz,24,10
Fergieandjesus,504,4000
76561198091103191,2673,4000
76561198044421027,603,550
Adams1609,135,4000
Itsbltzr,1,240
76561198023279519,130,400
76561198054693746,33,240
Itss_ur_boi_,10516,300
76561198073850483,903,4000
76561198096263296,878,105600
76561198020485888,0,4000
76561198087739188,597,17080
76561198043033300,0,1900
Prossibruisimprossibru,2440,4000
Bailey_np,14144,4000
76561198090196446,916,4000
76561198211798287,469,4000
Iweeoncats,236,220
Iwooder,2699,4000
76561198092612877,12,4000
76561198066825426,1124,4000
Iavantheorible,0,10
76561198077356305,2028,400
76561198009638240,582,240
Insertcash,0,300
Jbaadargo,790,220
76561198078580381,9291,34030
Jgbergmen,155,3800
76561198050174490,1,220
Jason25064,0,4560
B_b_b,2720,10
Elephantdick,263,4000
76561198059652172,0,70
Jabberwocky19,0,3920
Jackthesexybeast,2875,240
Jacab,368,220
Itzjace,96,3830
76561198079356541,178,240
Jackparris,41645,4000
76561198093814775,3431,240
76561198034310657,2383,240
Thescumperjumper,124683,4000
76561198072580556,35,240
Jack91al,847,220
Tdog486,290,300
Jackaloflight,4678,4000
Jackattack601,154,220
76561198041843682,373,220
76561198048944049,2033,4000
76561198075586860,0,4000
Jacket105,7,20
Jackkyboy,1518,240
Jackmcfox,4755,4000
Saltymotherfucker,5057,10
Mynameisjacko,525,220
76561198085719106,37728,4000
Jacko_lewie,157,4000
76561198053308580,5889,4000
76561198063410718,10982,4000
76561198050615531,697,42700
76561198062690180,34,6020
Pigler,11,220
76561198087198263,319,4000
76561198057246699,0,3830
Bobofofo,705,300
Paymeintea,17,220
76561198028620391,394,6880
Jadhoo,595,49520
76561198066992387,413,4000
Jaegerix,3133,4000
Jafoolie,0,10
76561198022704114,0,10
76561198009729086,82,4000
Jagner,297,550
76561198073706553,5644,4000
Projectjagwire,2568,4000
Kichia,14431,240
Jahosaoce,86,10
Jailyons,131,7110
76561198066891354,64,220
Jaico99rules,61,10
Jak_l,2021,4000
76561198061247255,843,240
76561198077735144,4301,4000
169420666,22618,4000
Jakxt,0,3920
Jakadaka,1,3920
Jaeek,901,240
76561198036958378,2017,4000
76561198006183641,0,400
76561197987785712,65,10
Jakknifez,123978,4000
Spoongegarred,37393,4000
Jakobey,974,10
Jalpineapple,2249,240
76561198090463412,26472,240
Aywotchadoin,368,240
76561198149938292,1324,4000
Nelson12,7010,4000
Jamamimamaiu,45,10
Jambigaming,66,220
76561198036657265,1162,220
76561198030638754,2786,4000
Chebus,113,4000
Freerunners,340,220
76561198056355484,673,4000
James815,1957,4000
Bigzy,441,10
76561198162776231,182,20
76561198064549825,638,240
76561198015735291,0,240
Jamestb,159,10
Jamiek97,182,240
76561198077361630,179,4000
76561198071059218,432,240
Pootis_mann,433,280
Jamosaki,243,3920
76561198034070122,18,10
Mphmillion,751,240
76561198073320215,1685,113200
76561198068724177,8464,550
Japanesedildowarehouse,606,220
Oogamonsta,826,240
Japologamingyt,1,240
76561198057834414,182,220
76561198075115457,415,10
Jaquin58,3849,4000
Quaz4,0,1520
Tuffgroggz,1,240
Pieza1141,20427,4000
Jojololo,1822,240
Nealsavage,27,30
76561198035737122,11,240
Jarradmcj,8607,4000
Kantbigdick,612,240
76561198047755891,62,40400
76561198079223196,101,4000
Jeremy07,496,220
Jashlas,147,2280
The_jasomeister,451,240
76561198045683118,3759,300
Jasontermi,19509,4000
76561198061865729,1299,4000
Javuri61,302,67370
76561198060542368,283,220
76561198024559706,17579,15620
K_v1,0,3830
Jaymcmxciii,643,300
76561198080717002,63729,4000
76561198093465448,16199,4000
Slaydenl,1,300
Foliquamartinez,224,240
76561198045115327,126,240
Bandos_is_sexy,83,240
Jaydos100,538,240
Timberlandboottothehead,5,320
76561198085076064,28588,4000
Kvsrules,1831,240
76561198051816333,2534,4000
Jaysteeny,0,20
Jaz_carlton,242,220
76561198117068101,450,4000
76561198027254626,552,4000
76561198085109035,636,240
76561198062731103,52,500
Jbarty,5390,240
76561198041547166,1,10
76561198060025649,33,240
76561198023558412,2797,4000
Nomorememesforsale,486,20
76561197977174002,673,220
Jda5000,31,220
76561198049192579,1,17390
76561198044444256,6436,4000
Jdubb153,1557,240
Theburst,357,4000
Jeabjuialoha,1833,4000
Mattimus03,31270,240
Huhhu,817,17430
76561198009635371,3159,240
Theholyjef,75,4000
76561198046067001,1397,220
76561198065446618,1,240
76561198085808870,14331,4000
Generalpinkie,896,4000
Jeffaryd,1812,4000
J3ff3r5,1388,240
76561198075863151,0,240
Jeffvadere,73,3830
Jellal420fedorablazeit,235,220
Geometrywarsftw,0,3830
Toofast4u8,3313,10
Jellyo,0,3300
76561198077886142,13,3910
Jemeriquai,189,3920
76561197966587792,0,10
Sunnybirdie,87,240
76561198062089969,1366,4000
Xximfatxx,428,4000
Prayforme,0,10
Cyberjepp,534,300
76561198065376528,0,23310
Jeremyrab,34,3830
Vckx2,1250,220
76561198082859650,14016,8930
76561198012686765,0,1200
76561198039327637,251,220
Jesssa,226,240
Jessethings,0,70
76561198084276541,0,212500
Melchior_17,2,4000
76561198030000787,32,4000
Dontgetmemed,1944,4000
Jesterfred,0,240
Jestou,11,3920
76561198062876540,46700,4000
76561198073135138,534,240
76561198095673849,85,4000
76561198097172610,10700,4000
Jetaxe,204,4000
Jetfire60,1892,240
Jett1234,19,10
76561198084577659,717,4000
Error_loading_user,145,220
76561198074791637,276,300
Thefappingcow,937,240
Epicportal,14747,4000
76561198131023713,1114,550
76561198059641230,6,240
76561198054536405,0,15700
76561198084242615,103,22380
Yougotblehed,1559,10
Ohjhesus,0,3830
76561197997450642,13085,240
76561198084429053,0,4000
Jhonnathanjl,220,220
76561198029658913,501,2600
Andramahesh13,9571,4000
Yourpimpdaddy,197,240
Jikarta,990,10
76561197990819502,224,3920
Jimbrisbane,1376,4000
Lunaii,0,20
Archfeared,1510,240
76561198018520620,0,3920
01189958889189157253,206,240
Jimfu2,4634,240
76561198087023397,13375,4000
76561198022416529,128,240
76561198031198214,11137,240
Somefaggotalreadytookjimmy,15,3910
76561197999555244,292,4000
76561197977114271,0,10
76561198043130826,563,240
76561198097075100,795,240
Jimmywilko,8,1520
Burberboybenny,578,300
Oldmanjingles,2042,4000
Dafishmonger,66,240
76561198091715707,59,4560
76561197986700716,0,2400
76561197970651868,0,220
Jisket,67,2610
Jistar99,39581,105600
Irschington,2,10
Doozieclan,2754,240
Dkdkd,102,4000
76561198043955200,89,4560
Jj44556,1207,3920
Joshmacman,62,240
76561198060752282,1639,105600
76561197983745201,0,10
Qjoshz,16844,4000
76561197971933349,110,220
76561198075995141,159,400
76561198048572147,16,4000
76561198121272597,12579,4000
Hooberjoober124,286,320
76561198056124505,4483,4000
Jmbxau,13,500
Bananabuz,131,240
76561198077561487,2241,21690
Shaneomaniac,0,220
Jockx2,5797,4000
76561198050948120,378,10
76561198024997743,34,1510
Cameronator101,637,2630
76561198072756501,30568,4000
76561198081406279,54,220
Erenplz,4552,4000
76561198064325200,785,240
Guvnanixon,146,10
Joebert_,4036,4000
76561198077376039,988,220
76561198050437503,76,70
