user_id,item_id
76561198062700998,4000
76561198028432902,4000
Biendeo,300
Ttdrak,240
Crysiphitejoker,4000
76561198043233918,6250
76561198069530577,4000
Bigfoot57,220
76561198081850749,240
Giveusadingbruv,240
76561198045129463,4000
76561198070634045,240
Dan13698,2100
Jeff_is_back,4000
Bigyianni,4000
76561198094544332,10180
76561198079330474,240
76561198080886075,4000
Zarkos17,10090
76561198029329713,10180
76561198028699280,10
Cakeandstuff,29800
Pslover9,4000
76561198069400532,70
Bigsta,220
76561198046020863,70
Idiotwithamatch,4000
Mattsterg,240
76561198089438735,4000
76561198042250524,400
Williamborowiak,2400
76561198056935561,4000
76561198007778765,10500
76561198095933152,240
76561198019549975,4000
76561198067894752,240
76561198040672434,4000
Bingodingo,4000
Frosty0wnz6,4000
Mossizaza2611,4000
76561198067080819,620
76561198006560154,240
76561198065730591,240
Bird_of_pray,10
Birdsrule,4000
Russia-,220
76561198078996769,4000
Priv4tejeej,4000
76561198065439231,550
Alanclk,4000
Methos220,300
Joshualynes,4000
Tella,10
76561198067170839,240
Nickisawesome,220
Manuelflynn,220
76561198104126159,4000
76561198068156317,105600
76561197967457505,10
Mizuotoshi,220
76561198078833521,4000
Bjaz,4000
76561197997131727,220
Bjexhoop,4000
76561198024889385,240
Bkittens,220
Bl00dlock,1250
76561198109376308,4000
76561198041505206,220
Blacktheking,220
76561198065603460,1200
Tiwizo,300
Ourflygod,4000
Fullmetalsans,4000
76561198091133921,4000
Noonzy,240
Jcarlito,22370
Versedgaming,10
Friendlyblackm,300
Blackadderv,3830
76561198057419298,3910
76561198007317042,4000
76561198062271952,4000
Blackbird252l,10
76561198086915717,4000
Ashock19,240
Blackfangau,300
76561198071110153,4000
76561198058156706,22000
76561198096496816,4000
Pwnerer42,10
76561198070943489,6880
76561198055562501,550
76561197986868053,240
Gawin888,4000
76561197996008930,240
Kevin_f,20900
76561198049378581,240
76561198075906417,4000
76561197965461199,10
Thegosmos,4000
76561198092776352,240
76561198081922754,4000
76561198048237269,4000
76561198100129112,4000
Jordanrgoodman,240
76561198082591639,4000
Hkcake,220
76561198092477695,4000
Vilepurple,3830
Preblasted,47870
76561198060803529,4000
Wclorent,240
76561198052924364,4000
Wallopin-websnappers,4000
76561198078072214,220
76561198071482754,240
76561198084051373,240
Phangtastic,240
76561198180009299,4000
123abccba,70
76561198091128519,240
Bleachedbatman,30
76561198068339167,4000
76561198009782065,240
Blissup,220
76561198129965872,200210
76561198002429348,12150
Mrroyalrhino,4000
76561198082494813,240
Blindr3alm,240
76561197983589335,220
Ooblinkoo,220
Blinkarrow,220
76561198041987457,240
Blippx1,240
Ihavenoumbrella,70
76561198066905830,10
76561198053724215,4000
Beyondblitz,240
76561198077518891,4000
Blockoscocko,240
76561197997997380,10
Blomes1212,220
Blood_and_bone,10
Fudgecakes01,240
Gabe9428,220
76561198025530243,4000
Solartech,4000
Bloodknight132,240
Bloodlust1256,4000
Empoleous,240
Bloodtank,17410
76561198077340186,7600
Bloodyjak,4000
Biglittletuna,620
76561198079628911,220
76561198085722243,4000
76561198051093784,300
Chargae,22330
76561198057053248,4000
Baconnomnom,22330
76561198076402486,10180
Nihilmaiza,4000
Clairebunny,240
Sw00dd00d,1250
76561198070262563,240
76561197966721582,10
76561198082302484,49520
76561198083818900,10
Blueyuy,300
76561198084484534,20
Bluedragonofficial,1500
76561198042163355,300
Lolface345,240
Bluekangaroo,1520
Blupear,240
Tayloki,2100
76561198080194046,4000
76561198085887372,4000
Bluewolf279,3320
Bluey707,220
Theonlybluey,4000
76561198079018965,220
Bluberryquickscopes,4000
Thefakeleafy,4000
76561198067911521,300
76561198072304527,4000
76561198125535440,240
76561197989469116,10
Blutak,320
Blwd,240
100011101011,1250
76561198050767883,20900
76561198064591501,105600
76561198072731579,620
76561198067122885,4000
Akmale,4000
76561198063577509,550
76561198026782205,10
76561198066603745,240
76561198060068927,10
Mlgfolkie,4000
Mini_guy1,70
Uber-penguino,4000
76561198102341477,4000
76561198062378132,2900
76561198094182967,17080
Agnu23,3830
Rooneywatson,240
Whyareyougoingontomyprofile,4000
76561198070500267,10
76561198077196998,4000
76561198001097012,500
76561198040778991,4000
76561197989023638,320
Blakey700,240
76561198075471492,4000
Rhimmies,4000
Biggiesmallsthug,240
76561198025815476,4000
76561198055117884,550
76561198051623381,240
76561198004484696,3910
76561198181461538,4000
76561197993054643,240
76561197988056436,220
76561198058495935,240
Bogers69,4000
Nbohlsen,220
Greasygreg,4000
Obolando,240
Boland1,400
Boldboulder,240
76561198058590116,4000
Bltaaaa,10
76561197993685324,1630
76561198047613547,3320
Bomberthink,280
Gofuckyourselfyoulilcunt,220
76561198064582506,4000
Friarfuck,220
76561198092373642,4000
Bonman,220
76561198093048291,70
76561198091844042,4000
Non00bs,220
Cjjo,4000
Scrubnauts_,105600
Knightdang,220
76561198055346755,220
76561198119469349,220
76561198083799893,240
Limyunzhi,17080
76561198094161460,4000
76561198061172661,220
Pooftarino,240
76561198050571689,4000
76561198031768823,240
Earthosprey,4000
76561198054427944,320
76561198013354572,300
Bopittwistit,240
Toadhog,220
Boreycriggs,3830
Boringoldmilner,220
76561198069183109,4000
76561198051264518,4000
Yoflyhoneys,240
Giveyouagoodlink,240
Bawsinator,4000
Vri404,4000
Gn1,4000
Kappoz,550
76561198215936531,10090
Aeorius,4000
76561198067186738,240
76561197970675875,220
Mcyungbeanie,3830
76561198013960010,4000
Ggforlife,4000
76561198032785116,240
76561198093847200,4700
76561198069616193,15100
76561198003775588,10
76561198121814642,240
Adman289,240
Gamername13,4000
Hemphill,240
Bowdeythomas,8980
Bowedstar,220
76561198098657376,3320
76561198035148723,240
Bow47,300
76561198009636321,500
Numlach,4000
Boxmatrix,2400
76561198069543705,730
Boyogamer,4000
76561198057803852,20
76561198108079787,4000
76561197960811584,10
76561198006142961,2100
76561198080100054,15620
76561197972384083,10
76561197966217462,10
12345678901234567890123456567890,4000
Specul8,10
76561198058324609,240
Leekfan,20
76561197960577481,41500
76561198065733775,220
76561198073933737,4000
76561198041777536,240
76561198078173093,4000
Branqson,4000
Brat81,240
Bravebird1932,240
Braydog98,220
Brdzi,4000
Suk_my_dik,70
Dopeoxide,4000
Brendanng,4000
76561198084697240,220
76561198051897386,240
Jetforce120,4000
Brendon1555,30
Parexion,3830
Thatonecuntwiththeprofileandshit,4000
Brent3000,10
76561198048246554,4000
76561198064593534,4000
76561198069400418,4000
76561197996426485,240
The-party,4000
Janope,240
Rainbowducklings4lyf,15100
76561198095920833,240
76561198097758931,240
Babbyman,4000
Brocolie8,220
Brodied1994,240
Kingholica,4000
Brodyl12,10
Brojomojo,220
76561198063199558,4000
Hfoxy,10500
76561198048725542,240
Bronx9146,220
76561198108132163,550
76561198088416466,220
76561197992417379,10
76561198035713320,3830
76561198053350689,240
Rajivsingh,4000
Broxce,240
Brsajo,320
Brucearu,300
76561197995897347,70
Xtomx_freedom,4000
76561198028042361,3920
76561198047426736,4000
Bryan4085,4000
76561198068783959,240
Bacliveshere,4000
76561198052831153,240
Tatasb,4000
76561198060429887,10
76561198081067981,17410
Btz2020,4000
76561198025883153,70
Peaceboy123,4000
76561198054758881,240
Cjm1992,240
Nivlack5,240
76561198079705633,220
76561198066977091,4000
76561198085144241,4000
Theripper375,240
76561198054324101,2200
76561198069465728,20
Budgiethesmuggler,240
76561198081938549,4700
Budniak1,4000
Brnshitup,4000
Budza,240
Tinbgr,2500
76561198053443713,240
Jewmonkey,4000
Samhughesy,10500
Unclehamisawesome,240
76561198014874639,240
76561198052474621,4000
76561198042779835,7000
76561198085778666,240
76561197979807541,320
Coolvibesandchill,2100
Bump_grind_disclosure,4000
76561198054281670,4000
76561198025703408,300
76561198044237084,300
76561198044036045,220
76561198047418653,220
76561198058659302,240
Bunnty,2500
Minormecro,220
Burch2,220
76561198089505535,4000
Catch_twenty_two,4000
Burgietheburger,50
76561198095224811,4000
Burjo,240
76561197986144369,50
Epicnugg,240
76561198043712483,240
76561198092646500,1250
76561198044711355,42910
76561198051103556,300
Lobbie,4000
76561198026959699,4000
Hogia,4000
76561198029846088,280
Devlelefuzz,220
76561198072734711,4000
Jupakeks,6200
Buttersauce27,220
76561198084301035,4000
76561198057381824,240
Medsbumm,240
12779,4700
76561198035840139,8930
76561198085183243,105600
76561198102844078,4000
76561197960454309,10
8947513,20
Hitlerfan97,240
Nukep,4000
Byrxn,240
76561198056997395,70
76561198019393725,3830
Procssplayer10101,10
Sofknkawaii,240
Timtam012,10
Whatiyatalkinabeet,400
76561198013714714,7670
76561198055359584,300
76561198060797110,7670
Tyackman,220
76561198076514521,4000
76561198070677367,4000
Cashenbro,240
76561198041535752,220
Cabbage_patch_kid,240
Cactus_chaos,240
Cade51,220
76561198013000952,4700
Caesarthegrandmaster,4000
76561197991548126,2100
76561198055723928,3920
76561198051064887,4000
76561198084553939,8980
_caka_,220
76561198042411838,220
Me15h,550
Calesti,220
Jimmybates,4000
Slipk24,4000
Doyouevensmokeweed,4000
76561198060459268,4000
76561198045475428,4000
76561198031030015,240
Ichiru4,4000
76561198032484270,4000
Calskimcjagger,4000
76561198079556034,4000
76561198089340688,113200
Apcameron,4000
Lestrepo,620
Vejituh,4000
Camjker,4000
76561198063365333,4000
Campbell194,220
76561197984592889,20
76561198089135179,4000
76561198023634778,4000
76561198087224877,4000
76561198064604341,4000
Nethercasts,240
76561198057647908,4000
Canda,4000
76561198028898864,300
Demonraindrops,4000
76561198045591656,240
76561198066763767,4000
76561198068310563,4000
Vitorgamer115,4000
Spitfire182ge,4000
L4mzboo_donidass1112,10
Suchdogemuchwow,20
Mumbo3352,10
76561197987462606,240
76561197992006072,15620
76561198069758759,220
76561198056236335,240
Theamazingspot,4000
5554grovesy,4000
Gimmedatunusual,4000
76561198041499932,70
76561198078808117,4000
76561198047430568,70
Captainmehico,4000
Thesigmas,320
76561198074558199,220
76561198087100152,4000
Rectzonic,20
Thasaltyestofcaptains,70
76561198024305714,300
Cryztallinefiend,4000
Capspook,240
Funnyfantom,4000
Thejotang,6860
76561198073297020,220
76561198066118331,240
Capcheeze,240
76561198057650060,240
76561198088917465,400
76561198219780653,17080
76561197995285837,220
76561198138045913,2500
76561198083390406,70
Steampunkdude227,220
Jskode,240
Oondy,3830
Captrighteous,70
76561198021313313,70
Carlo123100,4000
Carlixx766,4000
76561198046431850,10
Carlos926,42500
F4fphoenix,4000
Carnalitty,220
76561198071509926,4000
76561198088974596,4000
Carrotdick,300
Lol_its_me,24740
76561198069737496,4000
Cartoonedlizard,240
Wcasagrande,3590
76561198154576540,203140
76561198071755096,10
Madprotester,220
76561198032651953,3830
Tomas13a,220
76561197962441411,10
76561198044224232,240
76561198048292861,4000
76561198023005872,4000
Catinhos,4000
76561198058569710,50
76561198084653937,4000
Krittabun,6510
Catkawaii,220
76561197974961641,220
Caul33,4000
Causticsoda,10
76561198057373838,4000
Cazaman11,4000
76561198084432859,20900
Cb73,240
76561198079652562,300
Jackson2k11,4000
Cb0ng,70
76561198059899740,4000
76561198054131489,4000
Ccp115,3830
Ccross,1200
76561198082327010,34900
Ceiling_phantom,240
76561198067674325,240
76561198054767146,3910
Sound_wav3,240
76561198081434413,240
Centor111,4000
Themeatymate,70
Lord_marius,240
Unitedrap,4000
Clickonthislinktoaddme,240
Chinnigan,240
Dannysfatass,4000
Jbbuena,15100
76561198072431907,4000
76561198090345356,4000
Cgrimmieftw,240
Dankmeme2016,4000
Littlecha,220
Chikenberry,4000
76561198056441887,70
76561198087135044,1250
76561198080111072,550
10101010101010109,220
Thepedrochamp,10
Jandronicos,220
Royaleprince,4000
Auschandler,1690
Kernuts,240
Changingmags,220
76561198132915505,4000
76561197999638590,50
76561198144416667,4000
Chaoticscrat,240
Chaoticrampage,400
76561198054761819,4000
Chappydacreator,4000
Seralox,4000
Charki_de_perro,550
76561198033883963,20
76561198057800009,4000
76561198064600203,220
Birdiez,4000
Topkeklord7,1520
76561198067191655,4000
76561198071117635,3920
Djcharles02,10
76561198022088540,4000
76561198039506014,220
76561198088838638,240
76561197994473551,240
Sup3rcheese,240
76561198053773373,240
Yournanssully,220
Exohazard,4000
76561198042441420,3800
76561198062406902,1200
76561198072346840,4000
76561198056233136,24240
76561198071408717,212800
76561198044873155,2500
76561198065498032,4000
11925219096,4000
76561198064696304,4000
Pokeylegs,4000
Jaydosm8,240
Chips,240
76561198029996075,7110
Evankohgj,220
Dannyv1016,4700
76561198064600395,240
76561198052996988,240
76561198081284814,4000
Danbanter,550
Chickenshed,220
76561198044585909,240
76561198067723121,4000
76561198093166360,400
Chiefnemes,15700
76561198059924881,4000
Imaginedragons,4000
76561198023600045,4000
76561198091066992,6880
76561198084705916,4000
76561198065949365,30
Youaintgonnastalkme,10
76561198063313709,4000
Snipsunderscore,70
Childishmorgino,4000
76561198001763923,220
Buttmutt,240
76561198044039434,4000
76561198075850578,20
76561198051440125,6880
Chinastyempire,240
Giantclitoris,4000
76561198067285046,1250
76561198073316909,220
Elchiruuuu114,4000
420blzeit,4000
76561198085916165,70
76561197994404698,70
Chlamydiaabbo,240
76561198092369007,220
Chocodude,10
Chocolatecravinghobo,220
Srgeron,4000
Nomoreschoolplz,70
Doctorinsanovic,4000
Chodeynips,70
76561198058192790,4000
Tempadick,3830
76561197968205306,10
Chopstar1,4000
76561198047299161,240
76561198086351031,4000
Chozn1,10
76561198050957747,4000
76561198063765495,240
76561198082658971,4000
Barcafan835,220
Chri-sex-iled,220
Chrispycertifiedaustralian,240
76561198017957749,3830
76561198073749762,300
Hyperiondoom93,4000
Ana1p1astic,730
76561198050781402,240
76561198065940300,240
76561198009031551,2630
76561198066223353,219640
Chrypt,1520
76561198009709002,4000
76561198074154669,2600
76561198052138028,7510
76561198059893428,4000
Chewyi,240
Rekoonoftherekoons,4000
76561198063514015,220
76561198073339304,4000
76561198033139141,42700
76561198013325968,70
Cianaatech,4000
76561198064757535,240
Phor8,4000
76561198084559537,4000
Ciscoalcatel,240
76561198091490622,3910
76561198050173572,2400
76561198028106420,70
Badtz08,220
76561198051198945,4000
76561198038870545,4000
76561198098147251,4000
Disizmehprofile,220
76561198059701911,220
Diamondswordbegod,300
Clashmecha,4000
Plskillmenow,240
76561198034463083,240
Xclazlol,240
Cleary,220
Greenclaweddragon,8980
76561198043206105,1200
76561198097312661,208090
76561198063988249,300
76561198017849817,240
Daddy_clin,4000
76561198103642164,4000
76561198053796020,70
Spo0ked,240
Clockworkxchange,4000
Clone1011,300
Cloneninjalol,70
Bethannephetamine,9180
Michaelbruce,4000
76561198081779897,4000
76561198042923531,4000
76561198064609857,240
76561198016009020,4000
76561198076069088,4000
76561198065219932,240
76561198069755218,4000
76561198072556585,4000
Skyse,4000
Cmuir37,220
Slayer-bld,4000
76561198086773875,4000
76561198083564910,240
Deathjam140,4000
Cammenball,2500
76561198037488165,42700
76561198084139134,4000
76561198091565111,240
Splonkeydonkey,220
76561198044911807,4000
Coconut1305,4000
76561198047185717,1900
Codedj,10
76561198045273278,220
76561198041444919,220
76561198054543168,220
76561198019443690,240
76561198053175659,4000
Coffeepoop,70
76561197998613113,3480
Stingingroger,4000
Potatoman1,4000
76561198063467860,4000
76561198064914810,4000
76561198090548578,240
Triptych261,70
76561198090904895,240
76561198035511780,70
Lpy1000,240
Wolfoshooter,4000
76561197982665201,10
76561197997734651,240
Omy_domy,4000
Sorefinger,200170
76561198053574392,4000
76561198096443555,70
76561198047410443,4000
76561198066742126,240
Comicalcorn,3920
16538,220
76561198050243948,4000
Isaacnugt,4000
76561198119899506,212500
76561198059098764,4000
Ketsukixbunni,320
76561198006947929,70
Burpanater135,620
76561198085425449,105600
Communistpotato,4000
76561198087088897,550
76561198079356698,300
Engurneer,220
Fried_bacon,4000
Alzahar,240
76561198044669676,4700
_fatlass_,70
76561198044121979,15620
Connect500br,4000
Meyjax,70
Connor5620,2620
Azuralis,4000
Davlawson,4000
76561198084598136,10
76561197967394259,10
76561198051976770,240
Lawlswiggy,220
76561198046185488,219640
76561198064532072,4000
Mrstealyourgirlz,240
Mehponys,10
76561198072036519,4000
76561198064427658,320
76561198040900746,240
76561198043041501,4000
Cookiescookies123,4000
Kodiakbear52,70
76561198096896537,4000
76561198047861509,240
76561198040183690,6910
Haydzz,4000
76561198074571299,4000
76561198028588583,240
76561198075584298,4000
Coollord,4000
Zombiehackerbrah,4000
76561198073904081,4000
Essex666,240
76561198146831507,3910
Aaronaaronaaron,4000
76561198038904573,220
Coregetsscores,4000
76561198098364705,4000
76561198040419657,3920
76561198022100946,4000
Pintoproalto,220
Riveriscool,4000
Corporal_punishment,4000
76561198007825455,240
Corpsontherun,6860
Corsta0211,4000
76561198071385932,60
76561198082142359,220
Cosimatron,220
Framn,10
Aviatorch,4000
76561198093146588,4000
Santa100,4000
76561198035005990,3920
Ibukismywaifuforlaifu,300
76561198045740374,240
General_faust,240
76561198086189628,4000
Bobbythebravefarted,320
Blooozer6969,70
Covash23,220
76561198041311600,4000
76561198068286105,240
Bad_sleeping_pattern_101,4000
Sealbloke,300
James367784,240
76561198073100243,240
723943123,240
76561198095457579,4000
Captmcmurder,240
76561198087499166,240
76561198050407999,4000
Crualninja,4000
Pokeystabbything,70
Fireawesome,240
76561197970909973,10
76561198042087397,4000
Crabmeister,2100
Crafe,1900
Chocolate-donut-king,300
76561198033884881,4000
76561198057707533,220
Strayeagle,240
Hotdogkid47,220
Crashsg32hatesspam,220
76561198044739499,240
Master__cheese,240
Crawfoot,220
76561198068831727,70
Note551,4000
76561198093983570,30
Artem_zhigarev,4000
Crazybones,240
Sidyo398,240
76561198073515046,4000
76561198052118094,55100
76561198144362354,4000
76561198007571248,4700
13971397,300
Dythoras,220
76561198045865055,4000
Crazykidgo,4000
76561198103389855,4000
76561198080133542,240
76561198092002428,7670
76561197975843435,220
